1	0	0	0	4097	0	\N
2	0	0	0	4097	0	\N
3	0	0	0	4097	0	\N
4	0	0	0	4097	0	\N
5	0	0	0	4098	0	\N
6	0	0	0	4097	0	\N
7	0	0	0	4097	0	\N
8	0	0	0	4097	0	\N
9	0	0	0	4097	0	\N
10	0	0	0	4097	0	\N
46	0	0	0	4097	0	1244
47	0	0	0	4097	0	\N
51	510	0	0	0	0	\N
57	570	0	0	4097	0	\N
58	0	0	0	4097	0	\N
64	0	0	0	4097	0	\N
65	0	0	0	4097	0	\N
66	0	0	0	4097	0	\N
67	0	0	0	4097	0	\N
68	0	0	0	4097	0	\N
69	0	0	0	4097	0	\N
76	0	0	0	4097	0	\N
77	0	0	0	4097	0	\N
88	0	0	0	4097	0	\N
91	910	0	0	0	0	\N
97	970	0	0	4097	0	\N
101	0	0	0	4097	0	\N
105	1050	0	0	0	0	\N
108	1080	0	0	0	0	\N
109	1090	0	0	0	0	\N
117	0	0	0	4097	0	\N
121	1210	0	0	257	0	\N
122	1220	0	0	1	0	\N
123	0	0	0	4097	0	\N
124	0	0	0	4097	0	\N
125	0	0	0	4097	0	\N
133	0	0	0	4097	0	1243
134	1340	0	0	257	0	\N
135	0	0	0	4097	0	\N
136	0	0	0	4097	0	\N
138	0	0	0	4097	0	\N
139	0	0	0	4097	0	\N
140	0	0	0	4097	0	\N
141	0	0	0	4097	0	\N
142	0	0	0	4097	0	\N
144	1440	0	0	0	0	\N
145	0	0	0	4097	0	\N
146	1460	0	0	0	0	\N
150	0	0	0	4097	0	\N
152	0	0	0	4097	0	\N
160	0	0	0	4097	0	\N
161	0	0	0	4097	0	\N
162	0	0	0	4097	0	\N
163	0	0	0	4097	0	\N
164	0	0	0	4097	0	\N
165	0	0	0	4097	0	\N
170	0	0	0	0	0	8203
178	0	0	0	4097	0	\N
182	0	0	0	4097	0	\N
184	0	0	0	4097	0	\N
187	1870	0	0	0	0	\N
219	2190	0	0	0	0	\N
229	0	0	0	4097	0	\N
245	2450	0	0	0	0	\N
248	0	0	0	4097	0	\N
249	0	0	0	4097	0	\N
256	0	0	0	4097	0	\N
259	0	0	0	4097	0	\N
279	0	0	0	4097	0	\N
280	0	0	0	4097	0	\N
281	0	0	0	4097	0	\N
282	2820	0	0	1	0	
283	0	0	0	4097	0	\N
284	0	0	0	4097	0	\N
285	0	0	0	4097	0	\N
286	2860	0	0	1	0	
287	2870	0	0	1	0	
288	0	0	0	4097	0	\N
291	0	0	0	4097	0	\N
299	0	0	0	4097	0	\N
309	0	0	0	4097	0	\N
310	0	0	0	4097	0	\N
311	0	0	0	4097	0	\N
312	0	0	0	4097	0	\N
313	0	0	0	4097	0	\N
314	0	0	0	4097	0	\N
315	0	0	0	4097	0	\N
316	0	0	0	4097	0	\N
326	3260	0	0	0	0	\N
327	0	0	0	4097	0	\N
334	3340	0	0	0	0	\N
350	0	0	0	4097	0	\N
354	3540	0	0	0	0	\N
359	0	0	0	4097	0	\N
